Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-05-01,88.43189239501953,88.70184323456029,86.37468817153345,86.76564851766268,31408900
2018-05-02,87.04489135742188,88.59011829593598,86.7470158571112,88.42256288314172,27471000
2018-05-03,87.56619262695312,88.36673455689517,86.05819355154544,86.53293518486313,31142500
2018-05-04,88.5808334350586,88.77631360747681,86.49569739210372,86.8680436213395,22531300
2018-05-07,89.56755828857422,90.02367875903427,88.52499011132227,88.59015017853085,24242000
2018-05-08,89.18587493896484,89.51168228028044,88.4877285251387,89.22311026659841,23484600
2018-05-09,90.23777770996094,90.26570243772643,88.4784488415906,89.37207563965852,27327400
2018-05-10,91.14070892333984,91.17793715655387,90.34016697287232,90.72181672958507,22388100
2018-05-11,90.94523620605469,91.1034881811761,90.33087083281819,91.03832810974322,16778300
2018-05-14,91.25239562988281,91.86676792450632,90.5821738909892,91.15000024744556,19454100
2018-05-15,90.59149932861328,91.0848551055286,89.67925134536128,90.51702865612042,24594000
2018-05-16,90.82522583007812,91.05895003080778,90.32973166576274,91.02155330276744,17384700
2018-05-17,89.91836547851562,91.1898255694345,89.59115305791794,90.4606072799037,17246700
2018-05-18,90.0866470336914,90.61953787005183,89.75943461359218,89.75943461359218,17865800
2018-05-21,91.24593353271484,91.62924467498829,90.4980203126671,90.68499683450476,19422500
2018-05-22,91.15243530273438,91.7788144283522,90.87196341795513,91.32071700706267,15441200
2018-05-23,92.23693084716797,92.30237334434176,90.0492684094919,90.41387762698837,21251200
2018-05-24,91.9096908569336,92.49868033364622,90.50734582886835,92.30235288564056,26649300
2018-05-25,91.95645904541016,92.53609768734111,91.48901059850697,91.90036751424489,18363900
2018-05-29,91.62924194335938,92.44259763507246,90.90002354415583,91.47030405856876,28671000
2018-05-30,92.50804138183594,92.78851329272649,91.53575492486182,91.90970796245325,22158500
2018-05-31,92.40519714355469,93.4803299000448,92.19017487187462,92.82590498706644,34140900
2018-06-01,94.22825622558594,94.29369872106857,92.71372073094871,92.81655995709242,28655600
2018-06-04,95.05096435546875,95.22859704565084,94.28434919693677,94.66766034255134,27281600
2018-06-05,95.537109375,95.66799436063198,94.92007404328055,95.35947669477227,23514400
2018-06-06,95.81756591796875,95.92040513109262,95.26598025911902,95.80822208600924,21122900
2018-06-07,94.31239318847656,96.00456136463052,93.84494475590198,95.96716463410091,28232200
2018-06-08,95.0135498046875,95.31271646574577,93.99451581732197,94.50870472677121,22165100
2018-06-11,94.47132110595703,94.97615908308391,94.11605576976874,94.43392437937425,23490900
2018-06-12,94.71439361572266,94.84527859861346,94.19085368415948,94.51806614138647,18325200
2018-06-13,94.28433227539062,95.3688158884177,94.01321137213385,95.09769498516093,29492900
2018-06-14,94.81724548339844,95.38753318465021,94.42459048234896,95.0322749169432,25691800
2018-06-15,93.6112060546875,94.92006288990981,93.55511453392093,94.90136809388626,65738600
2018-06-18,94.29368591308594,94.52741009844799,92.94743232293771,93.49902510939414,23586000
2018-06-19,94.29368591308594,94.424570886273,93.02222577410063,93.16246171185708,28653100
2018-06-20,95.23794555664062,95.84562280859402,94.53677291266642,94.77049712732449,26180800
2018-06-21,94.55545806884766,95.78952151108669,94.3123829132365,95.43426330880597,23198200
2018-06-22,93.87299346923828,94.20954976360981,93.1437679554593,93.87299346923828,38923100
2018-06-25,91.98448181152344,93.59250520803755,90.96544787576475,93.48966600481661,35433300
2018-06-26,92.62958526611328,93.56448215301545,92.32106758158824,92.38651007836351,26897200
2018-06-27,91.18983459472656,93.50837466102992,91.05894961353347,93.0970249198644,31298400
2018-06-28,92.20886993408203,92.65762354190876,90.92806586748056,91.04024891991477,26650700
2018-06-29,92.19017028808594,93.40553893198394,91.92840033591007,92.48933696667213,28053200
2018-07-02,93.4990234375,93.54576399411897,91.61987902363586,91.71336726956977,19564500
2018-07-03,92.60151672363281,94.0786480207598,92.49867752075306,93.93841922837417,14670300
2018-07-05,93.26529693603516,93.41487669926892,92.5828192055742,93.02222179649753,18977400
2018-07-06,94.57415008544922,94.82656904669422,93.18114891861134,93.38682732620863,19234600
2018-07-09,95.21923065185547,95.59319077089695,94.65829403964123,95.03225415868273,18212000
2018-07-10,95.4716567993164,95.83626595402684,95.22858165194411,95.35946662375319,19293100
2018-07-11,95.34078216552734,95.67733846331855,94.51806838758039,94.56481608230801,19644600
2018-07-12,97.4068832397461,97.6125616418527,96.0419350007695,96.07932458961132,24335900
2018-07-13,98.56616973876953,98.72510048264738,97.31340431993486,97.57518141494702,24635200
2018-07-16,98.08001708984375,98.93076938538101,97.71540081153255,98.53811447974843,21786900
2018-07-17,99.05231475830078,99.56651085995196,97.52843551666574,97.79955644910939,25901700
2018-07-18,98.2763671875,99.14582161185231,97.90240699147904,99.04298237962911,29493900
2018-07-19,97.60321807861328,98.4539703768278,97.1264187587328,98.09871219433214,40171600
2018-07-20,99.35148620605469,101.15583743174811,99.173860652831,101.04365437343778,56004000
2018-07-23,100.94078826904297,101.0997189811262,99.22057479515152,99.37951263992984,29707000
2018-07-24,100.65099334716797,101.73546993085783,100.2770331990107,101.5017457298466,26316600
2018-07-25,103.6146240234375,103.91379074290909,100.59490393055793,100.93146738155062,30702100
2018-07-26,102.48339080810547,103.77354583722997,102.37120062321335,103.53047066964538,31372100
2018-07-27,100.66968536376953,103.00692730931331,99.22994346939099,103.00692730931331,37005300
2018-07-30,98.51008605957031,100.52945959591553,97.93979839651838,100.21159808284243,34668300
2018-07-31,99.17383575439453,99.77216902415628,98.51940383686467,99.55713966188478,27655200
2018-08-01,99.36083984375,99.51977060242815,98.55682795165245,99.12711562238903,23628700
2018-08-02,100.56684875488281,101.05299195377344,98.01457734579148,98.53812440540048,26104300
2018-08-03,101.0062484741211,101.01559943903044,99.86567326685672,100.78187524517122,18659600
2018-08-06,101.09040069580078,101.36152165665776,100.55750974037774,101.08105686220728,20265900
2018-08-07,101.79156494140625,101.99724338656884,101.12778904373401,101.49239823917796,16080200
2018-08-08,102.36183166503906,102.60490678989648,101.67936110849082,102.21225191083897,15487500
2018-08-09,102.5301284790039,102.98823303821193,102.46468598950224,102.5675252062472,13677200
2018-08-10,101.90373992919922,102.54882093231458,101.32410140953789,102.29639482992347,18183700
2018-08-13,101.1651840209961,102.44599523197344,101.06234480019589,102.12812660421918,18472500
2018-08-14,102.42730712890625,102.60493983112269,101.00626690926764,101.49241018283679,16788300
2018-08-15,101.03832244873047,102.28651470612657,100.24998333654594,101.81726745082348,29982800
2018-08-16,101.01954650878906,102.1645109342297,100.7004618184963,101.63895631014995,21384300
2018-08-17,100.96322631835938,101.26354423117257,100.12796689959313,100.75675641077332,18061500
2018-08-20,100.29692840576172,101.26357677452921,99.93091605564871,100.8975644244162,17914200
2018-08-21,99.46165466308594,100.74738760250561,99.3396457901926,100.34383466323675,22881900
2018-08-22,100.4752197265625,100.73799704315664,99.27394790204934,99.33964223119789,18000600
2018-08-23,100.94445037841797,101.52631945528123,100.29689414335446,100.55967141673023,18167700
2018-08-24,101.73282623291016,101.8829816606317,100.94448696689663,101.0477219560192,17234000
2018-08-27,102.8590087890625,102.8965494330322,101.83605309143437,102.5493038464217,19662300
2018-08-28,103.47842407226562,103.70366078768758,103.03733043279418,103.17810606498767,19151500
2018-08-29,105.13014221191406,105.13952916099319,103.48777697013438,103.65670625283748,20818000
2018-08-30,105.06444549560547,105.68385523812337,104.58581850563516,104.80166820852905,22798700
2018-08-31,105.42108154296875,105.8434011744246,104.66089618214617,104.82044567771653,23222700
2018-09-04,104.8392333984375,105.07385705401367,103.44087841604434,104.03212745044382,22634600
2018-09-05,101.8172607421875,104.56704976348858,101.45124847997886,104.18227076276808,32872400
2018-09-06,102.0519027709961,102.28652642552947,100.89755840037348,101.59204241295149,23477600
2018-09-07,101.55450439453125,102.03313866699443,100.63478365466416,101.57327829706088,22498600
2018-09-10,102.65251159667969,102.89652213768129,101.69525048989468,102.14572377774275,20727900
2018-09-11,104.39811706542969,104.72658867973846,102.19265661490608,102.20204356392752,24301800
2018-09-12,104.8392333984375,104.9706220727485,103.7130427157302,104.57645604981552,18891100
2018-09-13,105.96540832519531,106.73497346265303,105.22399687469488,105.22399687469488,26055600
2018-09-14,106.39712524414062,106.73498384076747,105.52432506287875,106.38773829419408,19122300
2018-09-17,105.2427749633789,106.70682412421435,104.97999764324382,106.69744433431308,20736500
2018-09-18,106.24696350097656,106.70682380985822,104.84860867429441,105.28970224328384,22170900
2018-09-19,104.829833984375,106.35019766940819,104.21043133056918,106.0968073019751,21728400
2018-09-20,106.58480834960938,106.80066521131941,105.04567811179253,105.37414971861733,23714500
2018-09-21,107.23239135742188,108.19903961695492,106.5285204313372,106.98838076487182,71229700
2018-09-24,107.61715698242188,107.83301385662483,105.31784844142952,106.0780266555264,27334500
2018-09-25,107.41071319580078,108.02073616945438,106.75376978426378,107.73919206171546,22668000
2018-09-26,106.9696273803711,107.9831961987784,106.74438350059505,107.42948777132463,19352000
2018-09-27,107.3731689453125,107.84241623798115,107.17607878146366,107.72040735939422,19091300
2018-09-28,107.33563995361328,107.52333602699636,106.68807632819308,107.16671062351003,21647800
2018-10-01,108.49935913085938,108.565053465153,107.67348647686151,107.69225321802594,18883100
2018-10-02,108.0676498413086,108.71520621776287,107.40131956400333,108.20842545711005,20787200
2018-10-03,108.0864028930664,109.0342842819271,107.86116623239705,108.32102650297242,16648000
2018-10-04,105.85279846191406,107.70163382402198,104.76414137472858,107.56085821307283,34821700
2018-10-05,105.23336029052734,106.2093951940048,103.83500582810989,105.70260742719094,29068900
2018-10-08,104.03213500976562,105.1395590309601,102.61500602227144,104.79232057796914,29640600
2018-10-09,105.35539245605469,106.12495764417228,103.98519137282796,104.3042760595414,26198600
2018-10-10,99.63056945800781,104.64212614315147,99.28332395055357,104.39811559304458,61376300
2018-10-11,99.39596557617188,102.23021609071297,97.79113352452902,98.8704037362786,63904300
2018-10-12,102.83082580566406,104.39810965420737,100.53151750858645,102.30527126007917,47742100
2018-10-15,100.98200988769531,102.74638418469632,100.3719870118204,102.21144258957571,32068100
2018-10-16,104.17285919189453,104.55764526181417,102.24894316258172,102.8026584797588,31610200
2018-10-17,103.9007339477539,104.93307655228583,102.812083959747,104.81107483470824,26548200
2018-10-18,101.82664489746094,103.73178743056455,101.19785535247344,103.32823454226101,32506200
2018-10-19,101.97682189941406,104.04150705870953,101.55449505309551,102.230212279089,32785500
2018-10-22,102.88714599609375,103.7411793992325,101.58263925779059,102.59621500212738,26545600
2018-10-23,101.45126342773438,102.2677562961175,98.64516661730505,101.141558495574,43770400
2018-10-24,96.0267562866211,101.81726559296719,95.34165215591591,101.74219147519868,63897800
2018-10-25,101.63896942138672,102.54930318120054,99.6212045720145,99.99660384913072,61646800
2018-10-26,100.38138580322266,102.0612920675053,98.31670045993836,99.18950076126632,55523100
2018-10-29,97.46266174316406,102.01435907280744,95.37920260766184,101.4606507015563,55162000
2018-10-30,97.35004425048828,97.96005998882356,93.9526913519829,97.28434991743008,65350900
2018-10-31,100.2405776977539,101.48877688258074,98.90791745958897,98.95484504042807,51062400
2018-11-01,99.40532684326172,100.71922045794138,99.03931459376338,100.46583011603643,33384200
2018-11-02,99.63056945800781,100.71921924438361,98.5231457738539,99.93088738116087,37680200
2018-11-05,100.89753723144531,101.11338693864782,99.38656064045097,99.82765416405287,27922100
2018-11-06,101.09461212158203,102.14572120686837,99.74317797176403,100.77552032058894,24340200
2018-11-07,105.07386016845703,105.33663752486787,102.67131615539105,102.70885680061346,37901700
2018-11-08,104.87677001953125,105.30847667001387,104.08843800390527,104.92369761290466,25644100
2018-11-09,102.83082580566406,104.59519260880171,102.07064767220824,104.03209742994022,32039200
2018-11-12,100.29692840576172,103.19687351206419,99.57428349697214,102.69008552879707,33621800
2018-11-13,100.36259460449219,102.05188024822095,100.081043417132,100.93507676801889,35374600
2018-11-14,98.9393539428711,102.04034052254477,98.46807951783396,101.88952925481591,39495100
2018-11-15,101.11663818359375,101.60676760632546,97.94025320202637,98.95820048178271,38505200
2018-11-16,102.06863403320312,102.62473450216575,100.66423800973297,100.92815058422902,33502100
2018-11-19,98.6094741821289,102.3231121719299,97.60094708872754,102.04977211226888,44773900
2018-11-20,95.86663818359375,97.05425169250984,93.64222242641995,95.95147131548326,64052500
2018-11-21,97.18621826171875,98.43038252985193,96.36619812480559,97.6480652121037,28130600
2018-11-23,97.14849853515625,97.8459825906262,96.13997166901649,96.30020322927322,13823100
2018-11-26,100.35317993164062,100.50398401237035,98.57176313211494,98.76969753305366,32336200
2018-11-27,100.98468780517578,101.16377439596295,99.30695192646664,100.16466767960426,29124500
2018-11-28,104.73603057861328,104.93396497376416,101.6633193206298,101.69159463549748,46788500
2018-11-29,103.85945892333984,104.73602963169843,102.76609881782723,103.99141518558076,28123200
2018-11-30,104.51924133300781,104.5946469668171,103.0771427440212,104.34015475048002,33665600
2018-12-03,105.65027618408203,106.9038676317317,104.36841661819004,106.50799891912936,34732800
2018-12-04,102.28540802001953,106.16871224978122,101.9932201491494,105.50893086682358,45197000
2018-12-06,102.91692352294922,102.96404665643043,98.96764106868257,99.74053093033774,49107400
2018-12-07,98.79798126220703,103.16198033890085,98.30785896925093,102.15345324380841,45044900
2018-12-10,101.40882110595703,101.77642175072317,97.92139345108,98.77911630374,40801500
2018-12-11,102.35138702392578,104.57580312110645,101.26746148433946,103.49187758152013,42381900
2018-12-12,102.81324768066406,104.87742512150665,102.7755448573552,104.51925908668989,36183000
2018-12-13,103.16197967529297,104.50040464917768,102.38908982412919,103.28451564105214,31333400
2018-12-14,99.93846130371094,102.9828974936017,99.4389115243506,102.03092106645452,47043100
2018-12-17,96.97885131835938,99.72167194385914,95.86664337949166,99.354078464927,56957300
2018-12-18,97.9968032836914,98.50578051626461,96.6301031616679,97.78944138993081,49319200
2018-12-19,97.73289489746094,100.73962091101235,95.52732679629753,97.69519207962905,68198200
2018-12-20,95.67813110351562,98.31726343995857,93.10496970463015,97.12965712454375,70334200
2018-12-21,92.58656311035156,97.08251730089226,91.86079657537147,95.79122297713188,111242100
2018-12-24,88.72212982177734,92.3415215188194,88.58075323254263,92.06818146116933,43935200
2018-12-26,94.78271484375,94.90525080273044,88.56189355765855,89.67410154449591,51634800
2018-12-27,95.36709594726562,95.37652344956541,90.86171345232509,93.59510664200235,49498500
2018-12-28,94.62250518798828,96.52645842947422,93.80248486821019,96.2248358088927,38196300
2018-12-31,95.73468017578125,96.51699739622111,94.6696026333916,95.47076766553083,33173800
2019-01-02,95.31053161621094,95.90433473635622,93.2557750659118,93.83073037524387,35329300
2019-01-03,91.80426025390625,94.43397243198723,91.61574616756452,94.34913929536417,42579100
2019-01-04,96.07400512695312,96.62068518899136,93.24635856050625,93.9909730192665,44060600
2019-01-07,96.19652557373047,97.33700872734646,95.17857836302399,95.80065681450704,35656100
2019-01-08,96.89402770996094,97.9968081733556,95.86664569172383,97.12023742758817,31514400
2019-01-09,98.27957916259766,98.85453461674906,97.3087548619716,97.89313781944232,32280800
2019-01-10,97.6480712890625,97.78945507196043,96.49816040174024,97.28990527132193,30067600
2019-01-11,96.89402770996094,97.49725841768506,95.80066755778766,97.26162119775915,28314200
2019-01-14,96.18712615966797,96.9600160346143,95.44251160351217,96.04574237463721,28437100
2019-01-15,98.97705841064453,99.0147612282056,96.0268758584165,96.6206862461568,31587600
2019-01-16,99.32577514648438,100.15522256910906,98.92990643536383,99.21267390963598,29853900
2019-01-17,100.02328491210938,100.50397964015869,98.741417921824,98.96762762861644,28393000
2019-01-18,101.52194213867188,101.70102873254997,99.82535841689759,101.28630491139121,37427600
2019-01-22,99.60855865478516,100.94697624082437,98.8356689172479,100.6170855951213,32371300
2019-01-23,100.57941436767578,100.89045729891474,99.28811950200674,100.02331384613855,25874300
2019-01-24,100.09868621826172,100.85272818391812,99.28809362205807,100.72077191858982,23164800
2019-01-25,101.01296997070312,101.68217886707731,100.0986963320681,101.0789481100336,31225600
2019-01-28,99.04306030273438,100.36263046961047,98.64719140999522,100.1552685188198,29476700
2019-01-29,97.02598571777344,98.93935882731138,96.30021904038342,98.85452568725658,31490500
2019-01-30,100.26834869384766,100.26834869384766,98.33612777697121,98.60946781899398,49471900
2019-01-31,98.43038177490234,99.1749962677745,97.252195651575,97.83657855753323,55636400
2019-02-01,96.87517547607422,98.11933974522401,96.46987915856677,97.81772438273549,35535700
2019-02-04,99.66513061523438,99.72168844594427,96.86575889621712,96.96001955037417,31315100
2019-02-05,101.06009674072266,101.1072198722569,99.87248308346426,99.96673653761039,27325400
2019-02-06,99.93846130371094,100.85273491095273,99.46718684151023,100.85273491095273,20609800
2019-02-07,99.22211456298828,99.52372990821932,98.2984207143144,99.14671611998831,29760700
2019-02-08,99.59913635253906,99.70281730246916,98.2701461987361,98.39267496180025,21461100
2019-02-11,99.20326232910156,100.45685397322796,98.93934981267006,100.09868082286228,18914100
2019-02-12,100.74903106689453,100.98466824446535,99.4200411247546,100.04211953418206,25056600
2019-02-13,100.67362976074219,101.58790319948994,100.5793763238878,101.32399069986714,18394900
2019-02-14,100.75848388671875,101.12607740081434,99.58972520577578,100.20237626854991,21784700
2019-02-15,102.00264739990234,102.0780530409333,101.19205473651388,101.71045952975454,26606900
2019-02-19,101.95551300048828,102.41736714003048,101.58791950400527,101.59734700652668,18038500
2019-02-20,101.4254379272461,102.17323249261466,100.61138344959366,102.09750481520773,21607700
2019-02-21,103.56470489501953,103.63096481179643,101.16040513773171,101.18880121323762,29063200
2019-02-22,105.0413589477539,105.25906700855523,103.9527969783793,104.17051226096994,27763200
2019-02-25,105.62822723388672,106.18670985034443,105.31586318995146,105.7891503603984,23750600
2019-02-26,106.3570785522461,107.19006125515749,105.23065293413917,105.31584836815985,21536700
2019-02-27,106.1772232055664,106.35707460932956,104.95614165631795,105.72287164692706,21487100
2019-02-28,106.04473114013672,106.84931795295346,105.7607631471489,106.0541989064399,29083900
2019-03-01,106.51801300048828,106.98183242099303,105.70395846225337,106.85878035239077,23501200
2019-03-04,106.2624282836914,107.19953477752664,104.88043073286507,106.98181952047983,26608000
2019-03-05,105.73235321044922,106.38549183036022,105.28746932718542,106.2529719975941,19538300
2019-03-06,105.77967834472656,106.64106442678877,105.47677485668257,105.89326986091386,17687000
2019-03-07,104.4923324584961,105.59036207154428,104.00011701864628,105.44837448754136,25339000
2019-03-08,104.60592651367188,104.7952384824201,102.98728534897182,103.3280526701496,22818400
2019-03-11,106.80197143554688,106.91555572049135,105.05081056536682,105.06027110792006,26491600
2019-03-12,107.5497817993164,107.90000969192684,106.6316035110763,106.79251941966972,26132700
2019-03-13,108.38273620605469,108.85602326372306,107.70120168752626,108.03250118353665,35513800
2019-03-14,108.46793365478516,109.04534449209673,108.22182956350888,108.42060927805724,30763400
2019-03-15,109.7174301147461,110.98583620491509,108.4679451111211,109.17787583311416,54681100
2019-03-18,111.28874969482422,111.32661353668219,109.8499598131684,109.9635441169529,31207600
2019-03-19,111.36445617675781,112.11225066205998,110.73971373772511,111.78094391432492,37588700
2019-03-20,111.24139404296875,112.40568345763235,110.47467127098774,111.11834199986927,28113300
2019-03-21,113.79716491699219,114.365108059699,110.83438269919375,110.88171430349803,29854400
2019-03-22,110.7965087890625,113.20080081053928,110.78704102532157,113.11561260223421,33624500
2019-03-25,111.37391662597656,111.70521613016427,110.10550352478816,110.3326792959758,27067100
2019-03-26,111.61058044433594,112.36783555984461,110.60720676414839,112.28264733833778,26097700
2019-03-27,110.53147888183594,111.89454819773746,109.34826099561278,111.58217694254522,22733400
2019-03-28,110.68292999267578,111.29820471427179,109.92566768582093,111.16568489384048,18334800
2019-03-29,111.63898468017578,111.99868034470583,110.7113386102549,111.76203674972278,25399800
2019-04-01,112.66126251220703,112.7464579488685,111.79041594738034,112.59500260448735,22789100
2019-04-02,112.82215881347656,113.0966661436007,112.18794873681003,112.69909956995981,18142300
2019-04-03,113.56050872802734,113.99593199647461,112.7843181674408,113.45638498755211,22860700
2019-04-04,112.98310852050781,113.80663075766917,112.05546253306896,113.68357147727464,20112800
2019-04-05,113.48480224609375,113.80664129177461,112.99258674432173,113.01151505440205,15826200
2019-04-08,113.52265930175781,113.6078475247109,112.30157755357368,113.409067782698,15116200
2019-04-09,112.9073715209961,113.15348283967529,112.24477245738458,112.29209683519218,17612000
2019-04-10,113.76876068115234,113.92020880484085,113.15348597828218,113.36173346741869,16477200
2019-04-11,113.90127563476562,114.3934910429746,113.51317674489151,114.10005535087626,14209100
2019-04-12,114.4881591796875,114.51656247511,113.9391515719289,114.19472345642093,19745100
2019-04-15,114.58283233642578,115.08451560561758,114.12847345346957,114.47870857620227,15792600
